41.15,42.76
22.98,6.03
57.88,93.03
56.68,109.09
51.03,70.31
22.21,6.55
56.52,103.73
41.26,40.9
52.39,71.08
26.38,9.16
50.52,69.17
41.87,40.83
41.21,43.99
22.95,6.55
55.47,104.8
58.28,109.04
57.95,93.26
48.03,50.03
22.23,6.93
51.67,74.37
24.98,8.29
53.15,75.39
17.81,1.29
57.53,106.83
55.87,92.69
55.73,96.37
51.53,78.2
24.36,8.18
28.04,11.27
57.29,96.56
52.71,80.92
41.72,38.07
17.63,2.86
42.41,38.49
52.55,78.68
50.18,78.31
20.92,5.01
24.74,7.86
53.4,74.21
53.83,69.55
28.82,11.13
41.42,40.76
28.19,10.09
48.55,50.76
50.09,68.86
50.72,78.94
53.01,74.77
43.31,39.01
53.86,72.0
57.67,105.51
58.98,96.4
28.55,11.43
47.72,52.34
20.68,5.01
55.54,104.86
28.97,10.45
28.06,10.78
26.53,9.18
28.18,10.34
56.37,94.56
22.54,6.69
28.31,10.75
22.14,6.99
28.85,10.16
40.52,42.6
58.01,100.05
24.94,7.28
22.16,6.73
41.51,44.85
45.73,54.97
42.07,38.6
57.74,102.34
56.75,96.21
28.93,11.14
28.21,10.07
28.97,11.19
46.89,50.96
52.54,69.43
41.42,43.93
26.41,9.04
41.08,37.74
22.03,6.35
58.68,101.01
17.92,3.68
24.7,8.3
26.47,9.6
28.88,10.7
45.7,56.61
20.43,5.63
52.74,75.35
51.84,72.0
20.65,5.08
20.74,5.45
28.36,10.13
26.25,9.86
45.09,53.87
40.94,44.6
45.5,54.16
56.93,94.92
43.31,38.76
22.11,6.5
26.63,8.84
24.69,7.32
57.48,107.3
55.55,92.07
48.7,55.13
57.92,98.47
46.37,53.68
46.07,54.73
50.68,79.19
46.82,54.45
40.12,42.79
41.29,41.03
24.7,7.83
56.32,98.79
25.0,7.26
20.24,5.73
28.67,11.24
28.31,10.91
46.28,57.8
28.24,10.01
22.12,6.22
28.15,10.11
28.99,10.72
52.27,72.07
55.2,100.41
24.37,8.08
28.53,10.4
47.4,50.19
28.41,10.16
26.12,9.22
20.88,5.27
55.15,109.78
18.75,4.84
26.86,9.01
40.68,41.24
18.53,4.5
26.02,8.78
17.64,2.12
26.62,9.35
46.02,52.75
18.92,2.35
26.95,8.71
18.06,4.23
28.89,10.06
22.16,6.79
24.08,7.09
28.42,10.66
22.16,6.93
20.47,5.75
58.72,104.36
24.61,8.0
55.05,98.77
22.06,6.77
55.64,94.61
48.53,53.83
48.57,55.45
42.19,42.51
26.27,9.96
45.78,58.04
55.71,98.2
17.26,2.44
52.76,77.44
42.37,44.47
22.03,6.38
45.14,54.13
28.7,10.17
28.09,10.35
26.17,8.79
45.97,54.91
47.36,55.13
28.69,11.0
41.57,44.45
28.96,10.16
41.96,39.27
42.1,37.55
55.72,101.4
40.52,39.22
22.05,6.3
18.62,2.27
57.55,96.47
58.27,102.18
20.34,5.84
53.05,79.39
28.24,10.46
58.21,107.85
22.5,6.53
22.68,6.74
47.32,52.32
26.83,9.44
18.5,2.94
52.35,68.51
50.57,77.29
28.49,10.38
56.1,97.19
55.55,100.78
22.77,6.77
24.54,7.94
48.36,53.3
26.33,9.06
24.94,7.78
56.7,105.04
26.9,9.1
18.15,1.18
28.7,10.48
26.19,8.96
28.26,10.04
46.67,56.56
52.84,74.38
28.61,11.44
28.12,11.18
28.39,10.95
56.75,102.09
28.82,10.37
57.28,94.21
20.07,5.36
28.79,10.02
17.92,4.56
24.71,8.21
20.68,5.9
55.73,96.24
26.39,9.93
42.69,41.56
50.78,67.47
18.91,4.41
51.95,70.85
28.32,10.86
28.03,10.52
28.19,10.9
26.7,9.94
20.81,5.76
53.39,69.87
28.97,10.42
18.35,4.42
20.48,5.86
22.16,6.57
41.22,37.44
58.87,101.25
28.12,10.22
26.43,9.52
58.0,95.82
22.65,6.01
18.46,1.35
45.89,53.17
43.3,40.64
55.52,94.0
48.08,53.69
53.51,76.22
58.9,106.36
28.3,10.04
46.84,53.26
42.19,38.43
40.47,40.98
57.77,92.51
42.36,39.3
48.92,52.5
18.25,2.1
52.88,74.77
17.8,3.55
26.02,9.19
20.77,5.29
28.21,10.07
20.16,5.03
47.35,56.96
26.76,9.84
58.36,97.64
46.71,56.78
42.04,42.12
55.37,106.08
56.54,102.12
22.81,6.62
22.96,6.14
24.8,7.5
20.13,5.53
58.65,107.01
24.38,8.41
57.54,91.54
46.89,54.34
28.77,11.16
20.04,5.5
24.1,8.37
26.45,9.58
17.59,4.5
17.59,2.86
51.02,79.77
45.45,52.17
20.9,5.82
55.46,96.41
50.54,79.82
24.86,7.9
47.28,56.73
50.38,78.9
55.67,96.47
28.48,10.26
59.0,100.97
52.09,68.65
48.29,51.63
28.4,11.02
24.17,7.45
22.25,6.71
53.7,75.54
22.88,6.58
17.99,3.75
57.92,107.99
26.23,9.22
28.81,10.87
42.91,42.77
28.95,10.26
26.81,9.03
58.76,102.35
28.82,11.29
24.64,7.38
24.11,7.32
51.41,71.53
57.77,108.17
28.73,10.11
58.61,100.24
57.93,97.67
26.49,9.65
51.09,76.95
28.49,11.47
41.75,44.9
48.66,56.0
28.48,10.73
22.98,6.88
42.07,44.29
22.27,6.03
43.05,43.94
58.4,97.25
17.62,3.62
51.49,78.56
17.45,4.56
20.56,5.43
48.3,55.4
55.72,109.39
17.09,1.6
48.05,51.02
41.74,42.52
55.84,100.61
57.08,101.13
20.6,5.89
20.19,5.25
17.17,4.65
58.04,94.08
56.77,91.34
22.72,6.57
28.48,10.03
22.01,6.52
41.06,40.16
46.58,54.71
52.49,75.32
43.05,38.12
20.47,5.26
57.4,96.11
57.38,95.52
57.48,109.34
46.97,57.35
26.07,9.75
28.12,10.2
56.33,101.58
26.12,8.66
20.53,5.12
17.49,1.33
53.14,75.92
53.27,77.11
40.87,41.76
57.97,107.97
41.74,41.86
56.12,109.03
29.0,10.13
53.26,68.62
18.25,1.68
17.96,3.06
28.99,10.46
53.59,79.24
56.2,106.27
41.7,43.5
56.79,109.65
26.97,8.71
26.0,9.48
17.37,3.72
28.89,10.76
55.71,100.96
56.36,91.98
52.54,78.94
20.44,5.72
26.82,8.57
50.53,69.18
20.33,5.08
45.64,56.58
26.06,9.05
43.21,42.88
56.9,94.8
55.81,107.33
18.79,1.11
53.1,67.44
28.14,10.56
41.74,41.19
47.39,54.16
24.48,7.25
28.08,11.39
43.0,40.94
22.34,6.59
53.6,69.22
18.86,4.35
50.57,73.64
26.32,9.55
55.75,93.34
28.69,10.37
55.7,96.71
57.43,95.08
24.18,7.69
26.03,9.02
51.58,78.54
22.12,6.9
58.22,100.21
28.02,10.48
56.39,91.24
20.97,5.35
20.87,5.66
40.09,44.34
20.3,5.58
26.46,9.28
55.65,104.74
28.96,11.23
26.09,8.88
26.44,8.79
56.14,107.14
57.29,108.31
55.45,104.0
55.1,101.8
18.33,4.5
45.09,50.83
22.28,6.89
46.49,54.54
28.34,11.0
50.03,75.63
28.22,10.08
22.15,6.7
56.87,104.46
57.05,100.49
42.81,37.31
20.86,5.96
58.17,93.41
18.48,2.91
22.3,6.78
24.68,7.48
55.4,97.57
40.52,44.48
55.8,106.34
18.41,4.24
24.08,7.94
56.18,91.88
22.33,6.21
58.59,93.96
28.89,11.38
41.03,40.36
22.17,6.83
47.67,58.84
17.24,3.46
22.13,6.06
28.66,10.92
26.39,8.74
42.53,40.62
28.17,10.99
51.11,68.04
47.15,49.45
26.26,9.23
20.86,5.18
56.86,98.81
28.79,11.01
28.33,11.15
24.92,8.02
24.72,7.51
18.45,2.55
20.66,5.18
18.3,4.7
24.96,8.38
45.8,58.81
20.5,5.45
56.08,106.8
55.92,101.43
24.13,7.41
17.39,1.93
20.14,5.59
26.9,9.85
26.43,9.5
58.65,94.42
20.29,5.51
58.95,101.41
50.35,69.11
24.11,7.45
22.28,6.27
58.76,101.64
47.21,54.34
20.97,5.49
56.76,99.13
20.04,5.9
47.91,49.54
58.83,99.79
57.69,99.71
43.58,39.91
43.78,38.28
26.59,8.52
45.72,53.77
58.93,105.92
41.03,43.17
45.03,52.71
20.67,5.56
52.68,72.98
52.49,78.2
26.18,9.61
22.63,6.1
28.01,11.48
51.66,74.71
41.33,39.78
42.78,39.44
46.3,54.64
28.4,10.82
28.23,10.28
42.12,39.02
47.82,56.66
48.12,59.08
28.58,10.3
47.45,51.3
40.15,40.54
17.7,4.18
47.5,54.46
28.18,10.72
26.77,8.52
43.9,38.49
46.01,50.45
26.67,8.93
52.04,71.69
52.61,74.77
56.99,93.18
26.94,9.26
43.95,38.79
46.81,50.78
41.55,38.23
55.34,93.03
28.39,11.36
24.1,7.47
24.61,7.38
26.82,8.89
41.48,39.87
58.47,93.07
17.02,2.1
28.22,11.31
43.9,39.66
22.26,6.84
18.46,4.49
50.65,78.41
22.73,6.99
28.49,10.58
28.05,11.36
26.71,9.88
27.0,9.32
22.09,6.7
55.87,95.91
24.84,7.04
26.47,9.25
55.89,92.48
20.85,5.94
58.73,105.58
28.66,10.54
41.02,39.13
58.19,100.43
55.17,92.15
18.78,2.53
28.81,10.14
22.71,6.19
20.11,5.64
20.03,5.13
28.24,10.98
40.5,39.55
17.1,3.86
58.57,95.58
18.85,1.76
50.81,68.92
24.6,8.34
28.5,10.58
56.34,94.88
24.34,8.2
55.49,102.07
56.87,97.07
28.36,10.5
22.63,6.26
50.84,76.43
26.69,8.8
46.41,55.31
28.86,10.92
28.27,10.67
18.93,1.65
18.63,1.39
48.24,56.57
28.73,10.2
57.9,107.24
57.27,91.54
56.3,108.69
26.57,9.52
46.36,57.05
50.57,77.69
22.1,6.82
46.49,54.89
58.2,102.32
28.48,11.02
40.93,37.77
20.05,5.41
47.29,53.32
24.1,7.36
24.15,8.19
24.86,7.88
43.84,39.58
41.78,42.61
26.94,8.62
17.1,3.78
22.4,6.01
28.03,10.75
20.58,5.22
22.63,6.25
26.98,9.88
58.59,98.15
28.87,11.1
55.52,96.35
22.13,6.13
17.57,3.63
28.57,10.71
28.7,11.37
47.39,54.1
26.28,9.11
47.62,56.54
22.32,6.97
22.81,6.9
26.72,8.66
28.62,10.29
48.21,52.93
55.38,91.13
40.28,40.18
20.95,5.58
55.29,104.99
28.73,10.94
50.69,72.3
28.66,10.47
20.61,5.09
24.72,8.37
18.46,4.32
17.5,4.35
51.23,75.96
17.08,3.42
28.89,11.45
48.91,51.76
53.92,69.43
53.14,68.47
28.69,11.08
26.07,8.91
28.13,10.87
24.49,7.7
28.45,10.81
50.23,70.09
20.76,5.77
26.7,9.17
52.07,75.1
28.83,10.31
45.97,56.48
18.91,2.31
22.37,6.75
56.25,98.93
