18.7,4.25
57.6,107.3
28.56,11.26
57.09,93.9
57.04,107.59
22.11,6.02
51.5,69.82
52.33,76.92
28.53,11.37
58.29,108.22
28.21,10.71
17.69,4.67
17.6,4.53
55.77,96.21
26.25,8.66
20.36,5.35
58.63,97.63
22.35,6.12
26.87,9.88
42.08,45.04
52.95,77.87
58.9,91.57
50.45,71.89
26.99,9.2
51.26,67.49
42.57,40.97
24.95,7.42
47.04,57.99
18.66,3.95
28.39,10.37
51.74,68.81
42.89,44.31
46.65,51.43
50.44,68.88
22.01,6.07
28.39,10.95
17.27,4.81
42.4,37.74
18.25,2.35
28.87,10.36
57.09,91.69
26.29,9.41
46.04,58.02
45.3,52.78
18.25,4.7
26.95,8.52
56.36,107.71
46.31,57.53
52.98,69.53
24.7,7.52
28.06,10.07
24.25,7.03
28.56,10.43
42.01,42.16
20.5,5.6
51.85,73.75
58.96,99.84
20.72,5.11
52.24,78.32
28.98,10.7
28.2,11.14
20.43,5.33
28.14,10.19
50.64,76.08
20.66,5.86
41.53,42.24
20.99,5.17
55.74,98.57
28.51,11.03
53.33,79.89
24.07,7.56
24.53,8.13
58.65,98.28
42.78,41.13
52.92,80.31
56.92,109.3
41.28,38.26
42.22,42.76
22.13,6.07
55.42,95.38
46.23,56.49
53.77,80.94
55.86,105.1
26.06,9.92
58.12,99.73
55.52,102.44
40.33,43.3
28.51,10.47
40.01,38.65
26.78,9.17
24.85,7.27
18.63,4.82
28.77,10.62
55.35,103.13
26.6,8.93
20.64,5.83
18.53,3.25
57.13,98.93
45.98,55.28
48.79,56.33
48.88,57.82
26.02,9.9
48.56,53.56
28.75,10.81
17.97,3.31
56.24,99.52
17.73,2.96
40.13,40.88
28.26,11.19
18.33,2.56
26.26,8.89
18.08,2.22
56.26,94.84
57.19,99.21
24.9,7.8
28.73,11.24
24.69,8.04
24.92,7.48
24.8,8.32
46.87,56.38
22.81,6.52
43.84,38.84
20.18,5.0
40.87,41.52
56.48,103.12
50.22,72.84
20.76,5.69
58.2,95.24
46.52,51.4
58.65,100.83
28.98,10.05
28.07,11.07
52.53,69.22
56.52,100.1
22.57,6.93
17.99,1.45
58.28,105.9
57.03,101.38
26.49,9.3
28.7,10.19
26.06,8.86
18.82,2.11
53.5,80.72
52.31,67.74
17.21,3.33
40.81,44.74
17.15,2.87
48.4,55.67
40.35,38.85
52.04,72.69
58.53,100.67
24.68,8.03
57.16,93.81
55.84,102.55
55.6,97.79
22.48,6.69
28.44,10.87
56.19,109.7
57.17,93.08
26.39,9.34
24.89,7.05
24.44,8.2
20.91,5.71
46.44,53.04
46.8,50.67
41.45,41.76
28.79,10.48
56.58,100.55
42.62,39.04
22.89,6.3
20.23,5.3
56.81,95.1
43.55,39.97
24.08,7.9
58.2,104.35
45.11,51.73
57.95,94.48
26.48,9.44
40.06,37.54
59.0,92.55
47.1,57.38
28.5,10.76
20.98,5.68
53.28,75.85
18.91,3.25
20.76,5.12
50.47,77.88
22.36,6.55
55.31,107.28
20.61,5.68
28.06,10.66
50.81,72.89
57.94,95.69
42.87,40.79
20.62,5.3
55.5,97.02
55.21,105.31
22.52,6.41
20.21,5.62
22.95,6.44
20.53,5.4
45.8,49.55
18.79,4.91
17.76,4.98
28.54,10.22
20.19,5.24
18.41,1.83
24.72,7.13
53.31,78.62
20.57,5.1
48.03,49.58
52.09,69.66
41.17,41.25
28.41,10.72
55.8,106.07
28.63,11.5
22.46,6.03
57.57,95.59
46.17,50.16
57.98,104.48
51.04,80.55
57.24,90.93
17.85,4.1
26.86,8.57
46.97,52.9
41.44,41.66
47.45,58.08
22.99,6.98
22.53,6.27
53.93,76.37
50.32,76.7
48.03,51.95
17.3,3.77
22.7,6.73
56.42,97.68
52.61,77.08
46.61,57.31
51.0,73.35
53.14,78.8
47.77,58.37
24.03,7.41
46.58,54.9
50.93,76.98
26.65,9.08
26.58,8.77
24.75,8.42
26.24,8.6
28.28,11.03
22.24,6.44
26.82,9.25
20.56,5.34
22.4,6.11
47.25,55.85
43.23,38.07
18.56,3.48
43.3,41.18
43.3,42.96
20.98,5.47
57.46,104.21
18.04,1.97
22.99,6.29
17.5,1.38
47.09,51.85
17.22,2.15
24.19,7.3
18.19,2.03
41.7,37.62
57.91,95.59
26.24,8.84
20.68,5.34
24.64,7.68
51.11,79.76
56.89,106.19
51.61,78.31
28.16,11.49
28.81,10.17
26.02,9.82
22.22,6.3
45.46,55.31
26.08,9.63
57.43,96.28
55.55,101.17
51.34,76.5
51.24,74.65
58.74,109.45
46.03,54.74
24.36,7.49
26.66,8.78
26.27,8.95
26.68,8.66
50.84,74.37
28.31,10.11
28.93,10.3
57.22,96.88
28.52,11.15
28.32,10.24
18.45,4.33
42.58,40.42
51.44,73.43
20.86,5.78
42.93,43.18
48.25,52.03
28.76,11.28
55.76,99.98
17.74,3.42
28.99,11.16
43.85,37.92
55.84,94.28
28.32,10.04
57.01,101.16
53.93,80.21
47.01,56.27
17.01,4.69
56.89,93.68
17.97,3.55
46.86,51.93
28.63,11.06
47.35,51.84
20.09,5.07
26.35,9.22
22.01,6.06
43.28,39.45
28.36,11.49
41.9,41.37
26.7,9.02
17.67,2.95
57.83,108.28
22.6,6.32
50.13,71.76
28.11,10.09
48.81,54.14
28.15,10.13
26.85,8.76
56.23,100.97
57.63,107.85
58.7,98.02
40.18,37.97
24.7,8.18
22.62,6.65
26.3,9.91
20.59,5.26
18.01,2.75
56.37,93.99
43.26,37.57
28.34,10.6
53.27,73.67
45.62,57.86
51.69,73.09
18.94,4.11
20.45,5.63
18.49,4.4
28.22,10.96
28.22,10.6
52.45,71.49
17.23,3.85
51.1,74.98
51.73,79.82
50.85,75.89
17.22,2.12
53.04,69.04
50.62,72.04
28.46,11.32
28.46,11.28
28.79,10.8
58.23,95.89
26.23,9.96
46.57,57.71
50.01,81.1
22.99,6.78
47.05,55.21
50.98,69.92
28.63,10.63
22.4,6.37
18.65,1.15
28.41,11.11
57.86,100.82
50.94,67.28
52.21,68.38
41.76,44.06
48.73,57.32
22.81,6.25
43.95,44.96
20.53,5.83
53.73,67.73
58.4,106.2
57.45,92.7
26.89,9.04
58.89,98.4
28.9,10.04
17.6,1.08
56.41,108.58
20.4,5.96
26.56,8.67
22.11,6.02
28.76,10.32
22.77,6.01
24.05,7.64
42.86,42.19
40.23,38.74
28.85,11.48
22.41,6.29
28.49,11.21
22.91,6.47
47.06,59.24
52.98,69.64
28.59,10.51
58.61,105.12
57.51,105.4
41.45,41.85
22.8,6.76
42.03,44.32
41.74,41.27
51.42,74.12
18.36,1.58
24.44,7.58
58.41,104.21
48.21,51.39
20.3,5.21
53.53,79.4
28.1,11.1
26.16,8.96
55.59,101.33
56.89,101.25
17.33,1.26
43.06,44.0
58.39,109.33
57.94,106.26
28.38,10.31
22.89,6.75
20.4,5.35
28.98,10.63
42.56,39.49
45.45,56.54
58.3,91.07
48.12,51.35
20.11,5.6
22.55,6.28
28.04,11.04
28.46,10.59
22.44,6.41
45.52,55.7
56.68,93.05
45.46,49.48
17.36,3.96
55.68,104.11
28.46,10.4
55.08,92.88
24.01,8.09
46.18,52.88
46.54,58.21
47.82,58.62
40.04,39.69
22.93,6.91
20.66,5.7
58.49,96.67
18.41,3.93
22.75,6.09
28.1,10.4
55.84,108.59
22.1,6.93
46.39,52.86
58.49,108.49
26.34,9.75
28.82,10.77
58.33,95.49
18.83,4.26
17.27,2.0
22.12,6.63
26.31,8.59
47.09,51.03
24.31,8.28
26.07,9.65
20.07,5.88
28.43,10.37
26.41,8.65
26.6,9.58
47.76,54.47
24.75,7.95
22.28,6.31
24.08,7.76
56.58,91.74
51.58,75.42
43.0,39.9
26.7,8.97
20.63,5.15
52.21,77.87
26.89,8.63
28.6,11.16
45.4,53.05
58.99,109.61
58.25,95.84
28.49,10.47
28.38,10.08
28.1,10.7
22.53,6.15
51.24,78.32
58.28,105.67
53.94,67.8
20.11,5.16
58.71,103.85
20.89,5.48
26.65,9.08
22.95,6.38
28.55,10.85
26.19,9.02
26.51,9.02
28.24,10.77
45.01,55.41
56.65,108.27
26.73,8.94
57.01,92.8
57.65,108.76
20.64,5.81
20.09,5.87
18.96,1.38
43.58,41.32
51.07,75.36
43.17,42.01
58.86,100.6
57.08,101.93
51.71,77.56
48.98,58.4
56.34,100.26
42.42,38.94
57.46,98.83
28.74,10.77
28.87,11.25
56.18,92.94
52.04,77.8
18.93,3.78
56.84,100.18
26.31,9.16
50.87,70.0
20.87,5.17
24.06,8.43
50.94,79.21
28.55,11.26
20.29,6.0
47.89,51.65
42.69,40.11
24.97,7.28
28.48,10.42
24.07,8.12
22.92,6.06
41.32,37.55
18.11,2.65
50.17,68.72
56.0,104.81
43.42,44.22
17.17,3.47
22.29,6.01
26.34,9.23
42.86,45.08
55.88,101.77
28.43,10.15
26.86,8.94
20.89,5.66
26.45,9.25
17.65,1.05
51.3,74.93
42.14,40.27
47.23,55.44
42.59,42.67
41.13,42.08
28.57,11.2
28.95,10.5
28.36,11.36
28.1,10.68
24.24,8.0
28.98,11.26
58.04,94.26
28.05,10.82
22.66,6.45
20.99,5.34
55.82,101.06
28.99,10.46
28.94,11.11
56.85,91.99
58.19,92.41
28.97,10.24
55.22,101.37
47.2,55.91
22.33,6.16
17.04,3.58
46.74,53.32
52.49,80.69
52.82,68.25
26.03,9.99
24.41,7.04
52.91,75.22
20.29,5.37
26.78,9.49
56.82,104.52
17.66,3.77
53.07,74.37
22.83,6.03
41.8,42.72
20.18,5.62
57.4,98.92
45.9,52.57
17.35,1.03
40.49,37.7
58.59,106.71
26.02,8.8
56.55,106.75
26.33,9.48
42.16,39.77
26.67,8.83
58.11,102.56
26.18,9.34
43.25,43.33
52.48,68.69
48.31,49.13
28.07,10.31
22.97,6.18
42.69,39.68
20.29,5.91
42.38,39.06
57.9,93.67
26.92,8.68
55.04,96.02
41.34,42.46
51.53,71.38
28.21,10.73
28.04,10.34
47.72,57.98
55.04,93.8
26.3,8.5
41.69,41.29
17.14,4.2
53.25,78.09
42.38,42.29
57.51,91.71
45.69,56.16
26.09,9.33
58.44,98.9
51.35,79.78
55.09,90.91
17.91,3.82
17.2,2.49
24.45,8.0
46.58,56.55
56.44,96.41
28.29,11.08
20.23,5.67
57.79,107.76
53.96,72.71
20.7,5.64
58.21,101.82
26.22,9.77
50.2,75.04
57.87,107.97
20.38,5.38
58.29,93.87
46.03,55.08
18.37,4.04
50.62,69.91
56.8,103.67
58.75,95.52
56.76,105.3
56.6,101.49
55.66,106.05
41.13,45.09
18.88,2.22
20.96,5.28
20.32,5.8
28.08,10.67
18.97,4.26
22.45,6.49
20.16,5.62
45.26,58.86
28.28,10.75
22.97,6.87
42.29,44.0
56.57,107.74
57.66,95.31
51.38,69.14
28.3,10.15
17.57,3.66
51.13,70.96
28.04,10.34
58.1,91.94
55.25,101.67
22.21,6.32
26.11,8.83
52.58,70.81
40.3,43.16
40.16,41.78
53.76,74.98
55.45,107.28
57.11,104.37
22.35,6.22
24.43,7.84
58.01,92.49
52.28,70.97
50.35,79.56
46.5,50.09
20.36,5.33
20.4,5.49
24.71,8.4
42.18,44.67
43.53,42.26
28.57,10.21
22.12,6.44
20.54,5.32
51.97,75.81
57.39,98.5
28.7,10.25
22.62,6.11
24.36,7.37
24.28,7.23
50.1,74.44
26.53,8.88
18.02,2.61
48.92,52.09
28.97,10.6
28.54,10.88
40.28,44.73
48.65,51.74
24.03,8.5
24.14,8.37
20.31,5.41
46.5,57.37
47.26,54.54
24.22,8.29
26.04,9.35
52.23,77.11
22.78,6.55
55.49,104.82
55.52,103.47
56.1,106.87
47.74,56.63
24.05,7.57
28.77,11.18
53.32,73.23
55.21,101.04
51.57,75.0
20.81,5.84
50.53,74.08
26.21,9.99
26.33,9.43
26.07,8.58
26.37,9.2
50.68,76.05
26.3,8.93
20.51,5.89
51.54,79.76
46.44,55.1
58.35,109.24
56.11,109.34
28.97,11.49
55.26,101.51
22.63,6.62
55.1,96.34
18.07,2.61
28.8,11.13
55.22,107.53
28.57,10.18
53.08,78.52
58.16,109.19
22.33,6.39
24.84,7.67
41.72,37.78
55.15,104.96
56.65,103.43
20.21,5.34
40.36,42.25
58.48,105.44
22.72,6.46
56.27,104.53
41.34,43.04
42.38,39.14
24.18,7.53
56.56,97.5
20.27,5.54
22.25,6.21
58.09,105.26
22.96,6.74
56.57,109.96
28.48,11.26
28.28,10.45
26.11,9.95
52.38,72.86
26.2,10.0
22.53,6.37
26.7,8.66
40.33,39.93
40.58,42.45
58.11,97.29
20.68,5.85
47.77,49.77
46.12,52.73
46.07,49.24
43.4,38.29
55.19,97.69
58.62,109.47
50.92,77.61
22.74,6.53
20.2,5.54
57.34,91.94
22.1,6.17
20.03,5.35
45.46,54.98
20.55,5.19
20.43,5.44
56.72,109.28
26.26,8.58
46.34,57.5
24.24,7.88
47.45,51.59
28.07,10.76
24.45,7.29
51.85,68.24
50.49,80.35
53.08,81.11
48.15,50.05
26.47,9.14
28.18,11.25
43.49,40.38
58.12,92.35
45.49,55.34
22.64,6.18
40.89,43.5
22.73,6.65
20.75,5.14
28.64,10.86
26.58,9.21
22.79,6.09
43.7,38.51
45.01,55.74
51.51,77.59
52.05,73.55
57.97,105.83
57.35,101.74
48.32,49.15
56.5,102.94
26.4,9.61
18.36,4.02
51.73,73.56
48.85,53.5
51.86,67.48
18.83,3.93
24.03,8.07
28.85,10.76
28.18,11.38
57.8,96.6
28.76,10.91
26.82,8.66
47.64,55.49
26.31,9.23
57.89,91.16
28.09,11.25
17.8,3.18
18.79,4.92
28.82,10.02
26.36,8.61
22.46,6.21
20.49,5.72
26.5,9.04
26.93,8.51
28.57,11.45
24.87,8.05
22.68,6.22
24.77,7.07
48.11,49.76
47.6,55.79
51.5,78.1
